   Operation      Sample         Ops
task-17-p19     0            4      319.00
task-17-p19     0            5      368.00
task-17-p19     0            6      374.00
task-17-p19     0            7      338.00
task-17-p19     0            8      360.00
task-17-p19     0            9      365.00
task-17-p19     0           10      330.00
task-17-p19     0           11      399.00
task-17-p19     0           12      372.00
task-17-p19     0           13      370.00
task-17-p19     0           14      357.00
task-17-p19     0           15      333.00
task-17-p19     0           16      376.00
task-17-p19     0           17      360.00
task-17-p19     0           18      335.00
task-17-p19     0           19      376.00
task-17-p19     0           20      375.00
task-17-p19     0           21      381.00
task-17-p19     0           22      342.00
task-17-p19     0           23      386.00
task-17-p19     0           24      370.00
task-17-p19     0           25      393.00
task-17-p19     0           26      345.00
task-17-p19     0           27      358.00
task-17-p19     0           28      365.00
task-17-p19     0           29      344.00
task-17-p19     0           30      403.00
task-17-p19     0           31      380.00
task-17-p19     0           32      326.00
task-17-p19     0           33      317.00
task-17-p19     0           34      383.00
task-17-p19     0           35      327.00
task-17-p19     0           36      330.00
task-17-p19     0           37      386.00
task-17-p19     0           38      378.00
task-17-p19     0           39      380.00
task-17-p19     0           40      386.00
task-17-p19     0           41      334.00
task-17-p19     0           42      391.00
task-17-p19     0           43      352.00
task-17-p19     0           44      332.00
task-17-p19     0           45      331.00
task-17-p19     0           46      326.00
task-17-p19     0           47      313.00
task-17-p19     0           48      308.00
task-17-p19     0           49      331.00
task-17-p19     0           50      328.00
task-18-p20     0            1    20389.00
task-18-p20     0            2      358.00
task-18-p20     0            3      392.00
task-18-p20     0            4      319.00
task-18-p20     0            5      369.00
task-18-p20     0            6      373.00
task-18-p20     0            7      337.00
task-18-p20     0            8      359.00
task-18-p20     0            9      366.00
task-18-p20     0           10      350.00
task-18-p20     0           11      399.00
task-18-p20     0           12      371.00
task-18-p20     0           13      370.00
task-18-p20     0           14      357.00
task-18-p20     0           15      333.00
task-18-p20     0           16      375.00
task-18-p20     0           17      360.00
task-18-p20     0           18      333.00
task-18-p20     0           19      376.00
task-18-p20     0           20      375.00
task-18-p20     0           21      380.00
task-18-p20     0           22      341.00
task-18-p20     0           23      386.00
task-18-p20     0           24      367.00
task-18-p20     0           25      386.00
task-18-p20     0           26      345.00
