   Operation      Sample         Ops
task-17-p19 0           30      194.00
task-17-p19 0           31      195.00
task-17-p19 0           32      188.00
task-17-p19 0           33      192.00
task-17-p19 0           34      192.00
task-17-p19 0           35      201.00
task-17-p19 0           36      202.00
task-17-p19 0           37      194.00
task-17-p19 0           38      194.00
task-17-p19 0           39      199.00
task-17-p19 0           40      196.00
task-17-p19 0           41      205.00
task-17-p19 0           42      200.00
task-17-p19 0           43      204.00
task-17-p19 0           44      216.00
task-17-p19 0           45      212.00
task-17-p19 0           46      202.00
task-17-p19 0           47      205.00
task-17-p19 0           48      207.00
task-17-p19 0           49      199.00
task-17-p19 0           50      206.00
task-18-p20 0            1      293.00
task-18-p20 0            2      193.00
task-18-p20 0            3      200.00
task-18-p20 0            4      195.00
task-18-p20 0            5      190.00
task-18-p20 0            6      197.00
task-18-p20 0            7      189.00
task-18-p20 0            8      195.00
task-18-p20 0            9      189.00
task-18-p20 0           10      198.00
task-18-p20 0           11      195.00
task-18-p20 0           12      201.00
task-18-p20 0           13      198.00
task-18-p20 0           14      191.00
task-18-p20 0           15      195.00
task-18-p20 0           16      193.00
task-18-p20 0           17      187.00
task-18-p20 0           18      187.00
task-18-p20 0           19      192.00
task-18-p20 0           20      191.00
task-18-p20 0           21      206.00
task-18-p20 0           22      194.00
task-18-p20 0           23      194.00
task-18-p20 0           24      193.00
task-18-p20 0           25      198.00
task-18-p20 0           26      192.00
